,time,species,protein,ribo_density,ribo_density_ave,codon,speed,charging_rate,ecol
1172,100.0,__GFP_rbs,20.0,0.0,0.9476666666666667,0.7,8.0,10000.0,0.6
1173,100.0,__cellularProtein_rbs,99.0,0.0,0.9476666666666667,0.7,8.0,10000.0,0.6
1174,100.0,free ribosome,403.3333333333333,0.0,0.9476666666666667,0.7,8.0,10000.0,0.6
1175,100.0,cellularProtein,83267.33333333333,0.9666666666666668,0.9476666666666667,0.7,8.0,10000.0,0.6
1176,100.0,ATA_charged,162.66666666666666,0.0,4.895,0.7,0.125,10.0,0.7
1177,100.0,ATA_uncharged,587.3333333333334,0.0,4.895,0.7,0.125,10.0,0.7
1178,100.0,TTT_charged,461.0,0.0,4.895,0.7,0.125,10.0,0.7
1179,100.0,TTT_uncharged,1289.0,0.0,4.895,0.7,0.125,10.0,0.7
1180,100.0,__GFP_rbs,20.0,0.0,4.895,0.7,0.125,10.0,0.7
1181,100.0,__cellularProtein_rbs,99.33333333333333,0.0,4.895,0.7,0.125,10.0,0.7
1182,100.0,free ribosome,2.3333333333333335,0.0,4.895,0.7,0.125,10.0,0.7
1183,100.0,cellularProtein,1506.0,4.976666666666667,4.895,0.7,0.125,10.0,0.7
1184,100.0,ATA_charged,98.66666666666667,0.0,4.883666666666667,0.7,0.25,10.0,0.7
1185,100.0,ATA_uncharged,651.3333333333334,0.0,4.883666666666667,0.7,0.25,10.0,0.7
1186,100.0,TTT_charged,286.3333333333333,0.0,4.883666666666667,0.7,0.25,10.0,0.7
1187,100.0,TTT_uncharged,1463.6666666666667,0.0,4.883666666666667,0.7,0.25,10.0,0.7
1188,100.0,__GFP_rbs,20.0,0.0,4.883666666666667,0.7,0.25,10.0,0.7
1189,100.0,__cellularProtein_rbs,91.0,0.0,4.883666666666667,0.7,0.25,10.0,0.7
1190,100.0,free ribosome,26.0,0.0,4.883666666666667,0.7,0.25,10.0,0.7
1191,100.0,cellularProtein,1977.0,4.74,4.883666666666667,0.7,0.25,10.0,0.7
1192,100.0,ATA_charged,39.333333333333336,0.0,4.898999999999999,0.7,0.5,10.0,0.7
1193,100.0,ATA_uncharged,710.6666666666666,0.0,4.898999999999999,0.7,0.5,10.0,0.7
1194,100.0,TTT_charged,216.33333333333334,0.0,4.898999999999999,0.7,0.5,10.0,0.7
1195,100.0,TTT_uncharged,1533.6666666666667,0.0,4.898999999999999,0.7,0.5,10.0,0.7
1196,100.0,__GFP_rbs,20.0,0.0,4.898999999999999,0.7,0.5,10.0,0.7
1197,100.0,__cellularProtein_rbs,99.66666666666667,0.0,4.898999999999999,0.7,0.5,10.0,0.7
1198,100.0,free ribosome,1.3333333333333333,0.0,4.898999999999999,0.7,0.5,10.0,0.7
1199,100.0,cellularProtein,2005.3333333333333,4.986666666666667,4.898999999999999,0.7,0.5,10.0,0.7
1200,100.0,ATA_charged,17.0,0.0,4.894,0.7,1.0,10.0,0.7
1201,100.0,ATA_uncharged,733.0,0.0,4.894,0.7,1.0,10.0,0.7
1202,100.0,TTT_charged,167.66666666666666,0.0,4.894,0.7,1.0,10.0,0.7
1203,100.0,TTT_uncharged,1582.3333333333333,0.0,4.894,0.7,1.0,10.0,0.7
1204,100.0,__GFP_rbs,20.0,0.0,4.894,0.7,1.0,10.0,0.7
1205,100.0,__cellularProtein_rbs,98.33333333333333,0.0,4.894,0.7,1.0,10.0,0.7
1206,100.0,free ribosome,6.666666666666667,0.0,4.894,0.7,1.0,10.0,0.7
1207,100.0,cellularProtein,2045.3333333333333,4.933333333333334,4.894,0.7,1.0,10.0,0.7
1208,100.0,ATA_charged,10.333333333333334,0.0,4.899,0.7,2.0,10.0,0.7
1209,100.0,ATA_uncharged,739.6666666666666,0.0,4.899,0.7,2.0,10.0,0.7
1210,100.0,TTT_charged,164.33333333333334,0.0,4.899,0.7,2.0,10.0,0.7
1211,100.0,TTT_uncharged,1585.6666666666667,0.0,4.899,0.7,2.0,10.0,0.7
1212,100.0,__GFP_rbs,20.0,0.0,4.899,0.7,2.0,10.0,0.7
1213,100.0,__cellularProtein_rbs,97.66666666666667,0.0,4.899,0.7,2.0,10.0,0.7
1214,100.0,free ribosome,8.333333333333334,0.0,4.899,0.7,2.0,10.0,0.7
1215,100.0,cellularProtein,2081.6666666666665,4.916666666666667,4.899,0.7,2.0,10.0,0.7
1216,100.0,ATA_charged,5.333333333333333,0.0,4.889,0.7,4.0,10.0,0.7
1217,100.0,ATA_uncharged,744.6666666666666,0.0,4.889,0.7,4.0,10.0,0.7
1218,100.0,TTT_charged,172.66666666666666,0.0,4.889,0.7,4.0,10.0,0.7
1219,100.0,TTT_uncharged,1577.3333333333333,0.0,4.889,0.7,4.0,10.0,0.7
1220,100.0,__GFP_rbs,20.0,0.0,4.889,0.7,4.0,10.0,0.7
1221,100.0,__cellularProtein_rbs,98.66666666666667,0.0,4.889,0.7,4.0,10.0,0.7
1222,100.0,free ribosome,7.333333333333333,0.0,4.889,0.7,4.0,10.0,0.7
1223,100.0,cellularProtein,2104.0,4.926666666666667,4.889,0.7,4.0,10.0,0.7
1224,100.0,ATA_charged,3.3333333333333335,0.0,4.8886666666666665,0.7,8.0,10.0,0.7
1225,100.0,ATA_uncharged,746.6666666666666,0.0,4.8886666666666665,0.7,8.0,10.0,0.7
1226,100.0,TTT_charged,116.0,0.0,4.8886666666666665,0.7,8.0,10.0,0.7
1227,100.0,TTT_uncharged,1634.0,0.0,4.8886666666666665,0.7,8.0,10.0,0.7
1228,100.0,__GFP_rbs,20.0,0.0,4.8886666666666665,0.7,8.0,10.0,0.7
1229,100.0,__cellularProtein_rbs,98.0,0.0,4.8886666666666665,0.7,8.0,10.0,0.7
1230,100.0,free ribosome,7.0,0.0,4.8886666666666665,0.7,8.0,10.0,0.7
1231,100.0,cellularProtein,2123.0,4.93,4.8886666666666665,0.7,8.0,10.0,0.7
1232,100.0,ATA_charged,362.3333333333333,0.0,4.796666666666667,0.7,0.125,30.0,0.7
1233,100.0,ATA_uncharged,387.6666666666667,0.0,4.796666666666667,0.7,0.125,30.0,0.7
1234,100.0,TTT_charged,920.0,0.0,4.796666666666667,0.7,0.125,30.0,0.7
1235,100.0,TTT_uncharged,830.0,0.0,4.796666666666667,0.7,0.125,30.0,0.7
1236,100.0,__GFP_rbs,20.0,0.0,4.796666666666667,0.7,0.125,30.0,0.7
1237,100.0,__cellularProtein_rbs,100.0,0.0,4.796666666666667,0.7,0.125,30.0,0.7
1238,100.0,free ribosome,1.6666666666666667,0.0,4.796666666666667,0.7,0.125,30.0,0.7
1239,100.0,cellularProtein,3499.6666666666665,4.983333333333333,4.796666666666667,0.7,0.125,30.0,0.7
1240,100.0,ATA_charged,256.0,0.0,4.813,0.7,0.25,30.0,0.7
1241,100.0,ATA_uncharged,494.0,0.0,4.813,0.7,0.25,30.0,0.7
1242,100.0,TTT_charged,590.0,0.0,4.813,0.7,0.25,30.0,0.7
1243,100.0,TTT_uncharged,1160.0,0.0,4.813,0.7,0.25,30.0,0.7
1244,100.0,__GFP_rbs,20.0,0.0,4.813,0.7,0.25,30.0,0.7
1245,100.0,__cellularProtein_rbs,97.66666666666667,0.0,4.813,0.7,0.25,30.0,0.7
1246,100.0,free ribosome,25.333333333333332,0.0,4.813,0.7,0.25,30.0,0.7
1247,100.0,cellularProtein,4630.666666666667,4.746666666666666,4.813,0.7,0.25,30.0,0.7
1248,100.0,ATA_charged,155.66666666666666,0.0,4.704000000000001,0.7,0.5,30.0,0.7
1249,100.0,ATA_uncharged,594.3333333333334,0.0,4.704000000000001,0.7,0.5,30.0,0.7
1250,100.0,TTT_charged,345.6666666666667,0.0,4.704000000000001,0.7,0.5,30.0,0.7
1251,100.0,TTT_uncharged,1404.3333333333333,0.0,4.704000000000001,0.7,0.5,30.0,0.7
1252,100.0,__GFP_rbs,20.0,0.0,4.704000000000001,0.7,0.5,30.0,0.7
1253,100.0,__cellularProtein_rbs,97.33333333333333,0.0,4.704000000000001,0.7,0.5,30.0,0.7
1254,100.0,free ribosome,25.333333333333332,0.0,4.704000000000001,0.7,0.5,30.0,0.7
1255,100.0,cellularProtein,5646.666666666667,4.746666666666667,4.704000000000001,0.7,0.5,30.0,0.7
1256,100.0,ATA_charged,99.66666666666667,0.0,4.639333333333334,0.7,1.0,30.0,0.7
1257,100.0,ATA_uncharged,650.3333333333334,0.0,4.639333333333334,0.7,1.0,30.0,0.7
1258,100.0,TTT_charged,184.66666666666666,0.0,4.639333333333334,0.7,1.0,30.0,0.7
1259,100.0,TTT_uncharged,1565.3333333333333,0.0,4.639333333333334,0.7,1.0,30.0,0.7
1260,100.0,__GFP_rbs,20.0,0.0,4.639333333333334,0.7,1.0,30.0,0.7
1261,100.0,__cellularProtein_rbs,98.0,0.0,4.639333333333334,0.7,1.0,30.0,0.7
1262,100.0,free ribosome,36.0,0.0,4.639333333333334,0.7,1.0,30.0,0.7
1263,100.0,cellularProtein,6336.0,4.64,4.639333333333334,0.7,1.0,30.0,0.7
1264,100.0,ATA_charged,35.0,0.0,4.6513333333333335,0.7,2.0,30.0,0.7
1265,100.0,ATA_uncharged,715.0,0.0,4.6513333333333335,0.7,2.0,30.0,0.7
1266,100.0,TTT_charged,121.33333333333333,0.0,4.6513333333333335,0.7,2.0,30.0,0.7
1267,100.0,TTT_uncharged,1628.6666666666667,0.0,4.6513333333333335,0.7,2.0,30.0,0.7
1268,100.0,__GFP_rbs,20.0,0.0,4.6513333333333335,0.7,2.0,30.0,0.7
1269,100.0,__cellularProtein_rbs,97.66666666666667,0.0,4.6513333333333335,0.7,2.0,30.0,0.7
1270,100.0,free ribosome,32.0,0.0,4.6513333333333335,0.7,2.0,30.0,0.7
1271,100.0,cellularProtein,6745.333333333333,4.68,4.6513333333333335,0.7,2.0,30.0,0.7
1272,100.0,ATA_charged,25.0,0.0,4.647,0.7,4.0,30.0,0.7
1273,100.0,ATA_uncharged,725.0,0.0,4.647,0.7,4.0,30.0,0.7
1274,100.0,TTT_charged,53.0,0.0,4.647,0.7,4.0,30.0,0.7
1275,100.0,TTT_uncharged,1697.0,0.0,4.647,0.7,4.0,30.0,0.7
1276,100.0,__GFP_rbs,20.0,0.0,4.647,0.7,4.0,30.0,0.7
1277,100.0,__cellularProtein_rbs,96.66666666666667,0.0,4.647,0.7,4.0,30.0,0.7
1278,100.0,free ribosome,33.0,0.0,4.647,0.7,4.0,30.0,0.7
1279,100.0,cellularProtein,6954.333333333333,4.67,4.647,0.7,4.0,30.0,0.7
1280,100.0,ATA_charged,11.0,0.0,4.633333333333334,0.7,8.0,30.0,0.7
1281,100.0,ATA_uncharged,739.0,0.0,4.633333333333334,0.7,8.0,30.0,0.7
1282,100.0,TTT_charged,32.666666666666664,0.0,4.633333333333334,0.7,8.0,30.0,0.7
1283,100.0,TTT_uncharged,1717.3333333333333,0.0,4.633333333333334,0.7,8.0,30.0,0.7
1284,100.0,__GFP_rbs,20.0,0.0,4.633333333333334,0.7,8.0,30.0,0.7
1285,100.0,__cellularProtein_rbs,97.33333333333333,0.0,4.633333333333334,0.7,8.0,30.0,0.7
1286,100.0,free ribosome,36.0,0.0,4.633333333333334,0.7,8.0,30.0,0.7
1287,100.0,cellularProtein,7073.666666666667,4.64,4.633333333333334,0.7,8.0,30.0,0.7
1288,100.0,ATA_charged,582.3333333333334,0.0,4.714,0.7,0.125,100.0,0.7
1289,100.0,ATA_uncharged,167.66666666666666,0.0,4.714,0.7,0.125,100.0,0.7
1290,100.0,TTT_charged,1331.6666666666667,0.0,4.714,0.7,0.125,100.0,0.7
1291,100.0,TTT_uncharged,418.3333333333333,0.0,4.714,0.7,0.125,100.0,0.7
1292,100.0,__GFP_rbs,20.0,0.0,4.714,0.7,0.125,100.0,0.7
1293,100.0,__cellularProtein_rbs,95.33333333333333,0.0,4.714,0.7,0.125,100.0,0.7
1294,100.0,free ribosome,36.333333333333336,0.0,4.714,0.7,0.125,100.0,0.7
1295,100.0,cellularProtein,5436.333333333333,4.636666666666667,4.714,0.7,0.125,100.0,0.7
1296,100.0,ATA_charged,476.6666666666667,0.0,4.566333333333334,0.7,0.25,100.0,0.7
1297,100.0,ATA_uncharged,273.3333333333333,0.0,4.566333333333334,0.7,0.25,100.0,0.7
1298,100.0,TTT_charged,1105.6666666666667,0.0,4.566333333333334,0.7,0.25,100.0,0.7
1299,100.0,TTT_uncharged,644.3333333333334,0.0,4.566333333333334,0.7,0.25,100.0,0.7
1300,100.0,__GFP_rbs,20.0,0.0,4.566333333333334,0.7,0.25,100.0,0.7
1301,100.0,__cellularProtein_rbs,96.66666666666667,0.0,4.566333333333334,0.7,0.25,100.0,0.7
1302,100.0,free ribosome,48.333333333333336,0.0,4.566333333333334,0.7,0.25,100.0,0.7
1303,100.0,cellularProtein,8761.666666666666,4.516666666666667,4.566333333333334,0.7,0.25,100.0,0.7
1304,100.0,ATA_charged,357.3333333333333,0.0,4.359666666666667,0.7,0.5,100.0,0.7
1305,100.0,ATA_uncharged,392.6666666666667,0.0,4.359666666666667,0.7,0.5,100.0,0.7
1306,100.0,TTT_charged,837.3333333333334,0.0,4.359666666666667,0.7,0.5,100.0,0.7
1307,100.0,TTT_uncharged,912.6666666666666,0.0,4.359666666666667,0.7,0.5,100.0,0.7
1308,100.0,__GFP_rbs,20.0,0.0,4.359666666666667,0.7,0.5,100.0,0.7
1309,100.0,__cellularProtein_rbs,95.0,0.0,4.359666666666667,0.7,0.5,100.0,0.7
1310,100.0,free ribosome,62.333333333333336,0.0,4.359666666666667,0.7,0.5,100.0,0.7
1311,100.0,cellularProtein,12735.0,4.376666666666666,4.359666666666667,0.7,0.5,100.0,0.7
1312,100.0,ATA_charged,235.0,0.0,4.1706666666666665,0.7,1.0,100.0,0.7
1313,100.0,ATA_uncharged,515.0,0.0,4.1706666666666665,0.7,1.0,100.0,0.7
1314,100.0,TTT_charged,572.0,0.0,4.1706666666666665,0.7,1.0,100.0,0.7
1315,100.0,TTT_uncharged,1178.0,0.0,4.1706666666666665,0.7,1.0,100.0,0.7
1316,100.0,__GFP_rbs,20.0,0.0,4.1706666666666665,0.7,1.0,100.0,0.7
1317,100.0,__cellularProtein_rbs,97.0,0.0,4.1706666666666665,0.7,1.0,100.0,0.7
1318,100.0,free ribosome,74.33333333333333,0.0,4.1706666666666665,0.7,1.0,100.0,0.7
1319,100.0,cellularProtein,16604.0,4.256666666666667,4.1706666666666665,0.7,1.0,100.0,0.7
1320,100.0,ATA_charged,165.33333333333334,0.0,4.014,0.7,2.0,100.0,0.7
1321,100.0,ATA_uncharged,584.6666666666666,0.0,4.014,0.7,2.0,100.0,0.7
1322,100.0,TTT_charged,343.6666666666667,0.0,4.014,0.7,2.0,100.0,0.7
1323,100.0,TTT_uncharged,1406.3333333333333,0.0,4.014,0.7,2.0,100.0,0.7
1324,100.0,__GFP_rbs,20.0,0.0,4.014,0.7,2.0,100.0,0.7
1325,100.0,__cellularProtein_rbs,97.33333333333333,0.0,4.014,0.7,2.0,100.0,0.7
1326,100.0,free ribosome,96.33333333333333,0.0,4.014,0.7,2.0,100.0,0.7
1327,100.0,cellularProtein,19734.666666666668,4.036666666666666,4.014,0.7,2.0,100.0,0.7
1328,100.0,ATA_charged,88.33333333333333,0.0,3.897,0.7,4.0,100.0,0.7
1329,100.0,ATA_uncharged,661.6666666666666,0.0,3.897,0.7,4.0,100.0,0.7
1330,100.0,TTT_charged,187.66666666666666,0.0,3.897,0.7,4.0,100.0,0.7
1331,100.0,TTT_uncharged,1562.3333333333333,0.0,3.897,0.7,4.0,100.0,0.7
1332,100.0,__GFP_rbs,20.0,0.0,3.897,0.7,4.0,100.0,0.7
1333,100.0,__cellularProtein_rbs,96.33333333333333,0.0,3.897,0.7,4.0,100.0,0.7
1334,100.0,free ribosome,116.0,0.0,3.897,0.7,4.0,100.0,0.7
1335,100.0,cellularProtein,21909.333333333332,3.84,3.897,0.7,4.0,100.0,0.7
1336,100.0,ATA_charged,59.333333333333336,0.0,3.8393333333333333,0.7,8.0,100.0,0.7
1337,100.0,ATA_uncharged,690.6666666666666,0.0,3.8393333333333333,0.7,8.0,100.0,0.7
1338,100.0,TTT_charged,91.0,0.0,3.8393333333333333,0.7,8.0,100.0,0.7
1339,100.0,TTT_uncharged,1659.0,0.0,3.8393333333333333,0.7,8.0,100.0,0.7
1340,100.0,__GFP_rbs,20.0,0.0,3.8393333333333333,0.7,8.0,100.0,0.7
1341,100.0,__cellularProtein_rbs,98.0,0.0,3.8393333333333333,0.7,8.0,100.0,0.7
1342,100.0,free ribosome,114.66666666666667,0.0,3.8393333333333333,0.7,8.0,100.0,0.7
1343,100.0,cellularProtein,23219.0,3.8533333333333335,3.8393333333333333,0.7,8.0,100.0,0.7
1344,100.0,ATA_charged,693.3333333333334,0.0,4.644666666666666,0.7,0.125,300.0,0.7
1345,100.0,ATA_uncharged,56.666666666666664,0.0,4.644666666666666,0.7,0.125,300.0,0.7
1346,100.0,TTT_charged,1597.0,0.0,4.644666666666666,0.7,0.125,300.0,0.7
1347,100.0,TTT_uncharged,153.0,0.0,4.644666666666666,0.7,0.125,300.0,0.7
1348,100.0,__GFP_rbs,20.0,0.0,4.644666666666666,0.7,0.125,300.0,0.7
1349,100.0,__cellularProtein_rbs,95.33333333333333,0.0,4.644666666666666,0.7,0.125,300.0,0.7
1350,100.0,free ribosome,44.333333333333336,0.0,4.644666666666666,0.7,0.125,300.0,0.7
1351,100.0,cellularProtein,6366.0,4.556666666666667,4.644666666666666,0.7,0.125,300.0,0.7
1352,100.0,ATA_charged,630.6666666666666,0.0,4.4126666666666665,0.7,0.25,300.0,0.7
1353,100.0,ATA_uncharged,119.33333333333333,0.0,4.4126666666666665,0.7,0.25,300.0,0.7
1354,100.0,TTT_charged,1459.0,0.0,4.4126666666666665,0.7,0.25,300.0,0.7
1355,100.0,TTT_uncharged,291.0,0.0,4.4126666666666665,0.7,0.25,300.0,0.7
1356,100.0,__GFP_rbs,20.0,0.0,4.4126666666666665,0.7,0.25,300.0,0.7
1357,100.0,__cellularProtein_rbs,96.33333333333333,0.0,4.4126666666666665,0.7,0.25,300.0,0.7
1358,100.0,free ribosome,57.666666666666664,0.0,4.4126666666666665,0.7,0.25,300.0,0.7
1359,100.0,cellularProtein,11344.333333333334,4.423333333333333,4.4126666666666665,0.7,0.25,300.0,0.7
1360,100.0,ATA_charged,546.0,0.0,4.048,0.7,0.5,300.0,0.7
1361,100.0,ATA_uncharged,204.0,0.0,4.048,0.7,0.5,300.0,0.7
1362,100.0,TTT_charged,1312.6666666666667,0.0,4.048,0.7,0.5,300.0,0.7
1363,100.0,TTT_uncharged,437.3333333333333,0.0,4.048,0.7,0.5,300.0,0.7
1364,100.0,__GFP_rbs,20.0,0.0,4.048,0.7,0.5,300.0,0.7
1365,100.0,__cellularProtein_rbs,97.33333333333333,0.0,4.048,0.7,0.5,300.0,0.7
1366,100.0,free ribosome,97.33333333333333,0.0,4.048,0.7,0.5,300.0,0.7
1367,100.0,cellularProtein,18639.333333333332,4.026666666666666,4.048,0.7,0.5,300.0,0.7
1368,100.0,ATA_charged,475.6666666666667,0.0,3.5883333333333334,0.7,1.0,300.0,0.7
1369,100.0,ATA_uncharged,274.3333333333333,0.0,3.5883333333333334,0.7,1.0,300.0,0.7
1370,100.0,TTT_charged,1098.6666666666667,0.0,3.5883333333333334,0.7,1.0,300.0,0.7
1371,100.0,TTT_uncharged,651.3333333333334,0.0,3.5883333333333334,0.7,1.0,300.0,0.7
1372,100.0,__GFP_rbs,20.0,0.0,3.5883333333333334,0.7,1.0,300.0,0.7
1373,100.0,__cellularProtein_rbs,99.33333333333333,0.0,3.5883333333333334,0.7,1.0,300.0,0.7
1374,100.0,free ribosome,143.66666666666666,0.0,3.5883333333333334,0.7,1.0,300.0,0.7
1375,100.0,cellularProtein,27839.666666666668,3.563333333333333,3.5883333333333334,0.7,1.0,300.0,0.7
1376,100.0,ATA_charged,361.3333333333333,0.0,3.1413333333333333,0.7,2.0,300.0,0.7
1377,100.0,ATA_uncharged,388.6666666666667,0.0,3.1413333333333333,0.7,2.0,300.0,0.7
1378,100.0,TTT_charged,844.0,0.0,3.1413333333333333,0.7,2.0,300.0,0.7
1379,100.0,TTT_uncharged,906.0,0.0,3.1413333333333333,0.7,2.0,300.0,0.7
1380,100.0,__GFP_rbs,20.0,0.0,3.1413333333333333,0.7,2.0,300.0,0.7
1381,100.0,__cellularProtein_rbs,96.66666666666667,0.0,3.1413333333333333,0.7,2.0,300.0,0.7
1382,100.0,free ribosome,181.0,0.0,3.1413333333333333,0.7,2.0,300.0,0.7
1383,100.0,cellularProtein,37953.0,3.19,3.1413333333333333,0.7,2.0,300.0,0.7
1384,100.0,ATA_charged,271.6666666666667,0.0,2.6783333333333332,0.7,4.0,300.0,0.7
1385,100.0,ATA_uncharged,478.3333333333333,0.0,2.6783333333333332,0.7,4.0,300.0,0.7
1386,100.0,TTT_charged,599.3333333333334,0.0,2.6783333333333332,0.7,4.0,300.0,0.7
1387,100.0,TTT_uncharged,1150.6666666666667,0.0,2.6783333333333332,0.7,4.0,300.0,0.7
1388,100.0,__GFP_rbs,20.0,0.0,2.6783333333333332,0.7,4.0,300.0,0.7
1389,100.0,__cellularProtein_rbs,98.66666666666667,0.0,2.6783333333333332,0.7,4.0,300.0,0.7
1390,100.0,free ribosome,234.33333333333334,0.0,2.6783333333333332,0.7,4.0,300.0,0.7
1391,100.0,cellularProtein,47585.333333333336,2.6566666666666667,2.6783333333333332,0.7,4.0,300.0,0.7
1392,100.0,ATA_charged,196.66666666666666,0.0,2.2783333333333333,0.7,8.0,300.0,0.7
1393,100.0,ATA_uncharged,553.3333333333334,0.0,2.2783333333333333,0.7,8.0,300.0,0.7
1394,100.0,TTT_charged,422.3333333333333,0.0,2.2783333333333333,0.7,8.0,300.0,0.7
1395,100.0,TTT_uncharged,1327.6666666666667,0.0,2.2783333333333333,0.7,8.0,300.0,0.7
1396,100.0,__GFP_rbs,20.0,0.0,2.2783333333333333,0.7,8.0,300.0,0.7
1397,100.0,__cellularProtein_rbs,98.66666666666667,0.0,2.2783333333333333,0.7,8.0,300.0,0.7
1398,100.0,free ribosome,268.0,0.0,2.2783333333333333,0.7,8.0,300.0,0.7
1399,100.0,cellularProtein,55979.333333333336,2.3200000000000003,2.2783333333333333,0.7,8.0,300.0,0.7
1400,100.0,ATA_charged,731.3333333333334,0.0,4.650333333333333,0.7,0.125,1000.0,0.7
1401,100.0,ATA_uncharged,18.666666666666668,0.0,4.650333333333333,0.7,0.125,1000.0,0.7
1402,100.0,TTT_charged,1711.6666666666667,0.0,4.650333333333333,0.7,0.125,1000.0,0.7
1403,100.0,TTT_uncharged,38.333333333333336,0.0,4.650333333333333,0.7,0.125,1000.0,0.7
1404,100.0,__GFP_rbs,20.0,0.0,4.650333333333333,0.7,0.125,1000.0,0.7
1405,100.0,__cellularProtein_rbs,97.0,0.0,4.650333333333333,0.7,0.125,1000.0,0.7
1406,100.0,free ribosome,51.666666666666664,0.0,4.650333333333333,0.7,0.125,1000.0,0.7
1407,100.0,cellularProtein,6727.0,4.483333333333333,4.650333333333333,0.7,0.125,1000.0,0.7
1408,100.0,ATA_charged,711.3333333333334,0.0,4.367333333333334,0.7,0.25,1000.0,0.7
1409,100.0,ATA_uncharged,38.666666666666664,0.0,4.367333333333334,0.7,0.25,1000.0,0.7
1410,100.0,TTT_charged,1654.0,0.0,4.367333333333334,0.7,0.25,1000.0,0.7
1411,100.0,TTT_uncharged,96.0,0.0,4.367333333333334,0.7,0.25,1000.0,0.7
1412,100.0,__GFP_rbs,20.0,0.0,4.367333333333334,0.7,0.25,1000.0,0.7
1413,100.0,__cellularProtein_rbs,96.66666666666667,0.0,4.367333333333334,0.7,0.25,1000.0,0.7
1414,100.0,free ribosome,69.66666666666667,0.0,4.367333333333334,0.7,0.25,1000.0,0.7
1415,100.0,cellularProtein,12606.333333333334,4.303333333333334,4.367333333333334,0.7,0.25,1000.0,0.7
1416,100.0,ATA_charged,684.0,0.0,3.900333333333333,0.7,0.5,1000.0,0.7
1417,100.0,ATA_uncharged,66.0,0.0,3.900333333333333,0.7,0.5,1000.0,0.7
1418,100.0,TTT_charged,1596.6666666666667,0.0,3.900333333333333,0.7,0.5,1000.0,0.7
1419,100.0,TTT_uncharged,153.33333333333334,0.0,3.900333333333333,0.7,0.5,1000.0,0.7
1420,100.0,__GFP_rbs,20.0,0.0,3.900333333333333,0.7,0.5,1000.0,0.7
1421,100.0,__cellularProtein_rbs,96.66666666666667,0.0,3.900333333333333,0.7,0.5,1000.0,0.7
1422,100.0,free ribosome,118.0,0.0,3.900333333333333,0.7,0.5,1000.0,0.7
1423,100.0,cellularProtein,21876.333333333332,3.8200000000000003,3.900333333333333,0.7,0.5,1000.0,0.7
1424,100.0,ATA_charged,641.3333333333334,0.0,3.282,0.7,1.0,1000.0,0.7
1425,100.0,ATA_uncharged,108.66666666666667,0.0,3.282,0.7,1.0,1000.0,0.7
1426,100.0,TTT_charged,1485.0,0.0,3.282,0.7,1.0,1000.0,0.7
1427,100.0,TTT_uncharged,265.0,0.0,3.282,0.7,1.0,1000.0,0.7
1428,100.0,__GFP_rbs,20.0,0.0,3.282,0.7,1.0,1000.0,0.7
1429,100.0,__cellularProtein_rbs,99.33333333333333,0.0,3.282,0.7,1.0,1000.0,0.7
1430,100.0,free ribosome,174.0,0.0,3.282,0.7,1.0,1000.0,0.7
1431,100.0,cellularProtein,34743.333333333336,3.26,3.282,0.7,1.0,1000.0,0.7
1432,100.0,ATA_charged,602.0,0.0,2.5,0.7,2.0,1000.0,0.7
1433,100.0,ATA_uncharged,148.0,0.0,2.5,0.7,2.0,1000.0,0.7
1434,100.0,TTT_charged,1405.6666666666667,0.0,2.5,0.7,2.0,1000.0,0.7
1435,100.0,TTT_uncharged,344.3333333333333,0.0,2.5,0.7,2.0,1000.0,0.7
1436,100.0,__GFP_rbs,20.0,0.0,2.5,0.7,2.0,1000.0,0.7
1437,100.0,__cellularProtein_rbs,98.0,0.0,2.5,0.7,2.0,1000.0,0.7
1438,100.0,free ribosome,252.0,0.0,2.5,0.7,2.0,1000.0,0.7
1439,100.0,cellularProtein,50156.666666666664,2.48,2.5,0.7,2.0,1000.0,0.7
1440,100.0,ATA_charged,562.6666666666666,0.0,1.7689999999999997,0.7,4.0,1000.0,0.7
1441,100.0,ATA_uncharged,187.33333333333334,0.0,1.7689999999999997,0.7,4.0,1000.0,0.7
1442,100.0,TTT_charged,1264.6666666666667,0.0,1.7689999999999997,0.7,4.0,1000.0,0.7
1443,100.0,TTT_uncharged,485.3333333333333,0.0,1.7689999999999997,0.7,4.0,1000.0,0.7
1444,100.0,__GFP_rbs,20.0,0.0,1.7689999999999997,0.7,4.0,1000.0,0.7
1445,100.0,__cellularProtein_rbs,99.0,0.0,1.7689999999999997,0.7,4.0,1000.0,0.7
1446,100.0,free ribosome,323.6666666666667,0.0,1.7689999999999997,0.7,4.0,1000.0,0.7
1447,100.0,cellularProtein,65620.33333333333,1.7633333333333334,1.7689999999999997,0.7,4.0,1000.0,0.7
1448,100.0,ATA_charged,505.3333333333333,0.0,1.1849999999999998,0.7,8.0,1000.0,0.7
1449,100.0,ATA_uncharged,244.66666666666666,0.0,1.1849999999999998,0.7,8.0,1000.0,0.7
1450,100.0,TTT_charged,1187.6666666666667,0.0,1.1849999999999998,0.7,8.0,1000.0,0.7
1451,100.0,TTT_uncharged,562.3333333333334,0.0,1.1849999999999998,0.7,8.0,1000.0,0.7
1452,100.0,__GFP_rbs,20.0,0.0,1.1849999999999998,0.7,8.0,1000.0,0.7
1453,100.0,__cellularProtein_rbs,99.33333333333333,0.0,1.1849999999999998,0.7,8.0,1000.0,0.7
