,time,species,protein,ribo_density,delta,charging_rate,codon,ecol_comp,rbs_rate
22103,200.0,__cellularProtein_rbs,98.33333333333333,0.0,2.3333333333333286,250.0,0.7,0.17,100000.0
22104,200.0,free ribosome,93.33333333333333,0.0,-2.0,250.0,0.7,0.17,100000.0
22105,200.0,cellularProtein,37141.333333333336,4.066666666666666,7470.333333333336,250.0,0.7,0.17,100000.0
22113,200.0,ATA_charged,249.66666666666666,0.0,-10.000000000000028,500.0,0.7,0.17,100000.0
22114,200.0,ATA_uncharged,500.3333333333333,0.0,10.0,500.0,0.7,0.17,100000.0
22115,200.0,TTT_charged,1651.3333333333333,0.0,-2.6666666666667425,500.0,0.7,0.17,100000.0
22116,200.0,TTT_uncharged,98.66666666666667,0.0,2.6666666666666714,500.0,0.7,0.17,100000.0
22117,200.0,__cellularProtein_rbs,98.33333333333333,0.0,2.0,500.0,0.7,0.17,100000.0
22118,200.0,free ribosome,154.0,0.0,-1.0,500.0,0.7,0.17,100000.0
22119,200.0,cellularProtein,60330.666666666664,3.4600000000000004,12109.333333333328,500.0,0.7,0.17,100000.0
22127,200.0,ATA_charged,395.6666666666667,0.0,-27.0,1000.0,0.7,0.17,100000.0
22128,200.0,ATA_uncharged,354.3333333333333,0.0,27.0,1000.0,0.7,0.17,100000.0
22129,200.0,TTT_charged,1676.6666666666667,0.0,3.0,1000.0,0.7,0.17,100000.0
22130,200.0,TTT_uncharged,73.33333333333333,0.0,-3.0,1000.0,0.7,0.17,100000.0
22131,200.0,__cellularProtein_rbs,96.66666666666667,0.0,-0.6666666666666572,1000.0,0.7,0.17,100000.0
22132,200.0,free ribosome,186.33333333333334,0.0,-27.666666666666657,1000.0,0.7,0.17,100000.0
22133,200.0,cellularProtein,82478.66666666667,3.1366666666666667,16530.66666666667,1000.0,0.7,0.17,100000.0
22141,200.0,ATA_charged,660.0,0.0,0.6666666666666288,5000.0,0.7,0.17,100000.0
22142,200.0,ATA_uncharged,90.0,0.0,-0.6666666666666714,5000.0,0.7,0.17,100000.0
22143,200.0,TTT_charged,1731.0,0.0,1.0,5000.0,0.7,0.17,100000.0
22144,200.0,TTT_uncharged,19.0,0.0,-1.0,5000.0,0.7,0.17,100000.0
22145,200.0,__cellularProtein_rbs,98.0,0.0,-1.0,5000.0,0.7,0.17,100000.0
22146,200.0,free ribosome,264.3333333333333,0.0,9.666666666666657,5000.0,0.7,0.17,100000.0
22147,200.0,cellularProtein,105936.66666666667,2.356666666666667,21236.333333333343,5000.0,0.7,0.17,100000.0
22155,200.0,ATA_charged,3.3333333333333335,0.0,-0.9999999999999996,10.0,0.7,0.36,100000.0
22156,200.0,ATA_uncharged,746.6666666666666,0.0,1.0,10.0,0.7,0.36,100000.0
22157,200.0,TTT_charged,1341.6666666666667,0.0,18.666666666666742,10.0,0.7,0.36,100000.0
22158,200.0,TTT_uncharged,408.3333333333333,0.0,-18.666666666666686,10.0,0.7,0.36,100000.0
22159,200.0,__cellularProtein_rbs,100.0,0.0,0.6666666666666714,10.0,0.7,0.36,100000.0
22160,200.0,free ribosome,0.0,0.0,-1.3333333333333333,10.0,0.7,0.36,100000.0
22161,200.0,cellularProtein,2004.0,5.0,498.0,10.0,0.7,0.36,100000.0
22169,200.0,ATA_charged,29.0,0.0,4.333333333333332,50.0,0.7,0.36,100000.0
22170,200.0,ATA_uncharged,721.0,0.0,-4.333333333333371,50.0,0.7,0.36,100000.0
22171,200.0,TTT_charged,1351.0,0.0,9.666666666666742,50.0,0.7,0.36,100000.0
22172,200.0,TTT_uncharged,399.0,0.0,-9.666666666666686,50.0,0.7,0.36,100000.0
22173,200.0,__cellularProtein_rbs,96.33333333333333,0.0,1.3333333333333286,50.0,0.7,0.36,100000.0
22174,200.0,free ribosome,26.666666666666668,0.0,-6.9999999999999964,50.0,0.7,0.36,100000.0
22175,200.0,cellularProtein,11071.333333333334,4.733333333333333,2265.0,50.0,0.7,0.36,100000.0
22183,200.0,ATA_charged,55.0,0.0,-1.0,100.0,0.7,0.36,100000.0
22184,200.0,ATA_uncharged,695.0,0.0,1.0,100.0,0.7,0.36,100000.0
22185,200.0,TTT_charged,1382.3333333333333,0.0,11.333333333333258,100.0,0.7,0.36,100000.0
22186,200.0,TTT_uncharged,367.6666666666667,0.0,-11.333333333333314,100.0,0.7,0.36,100000.0
22187,200.0,__cellularProtein_rbs,96.0,0.0,-1.6666666666666714,100.0,0.7,0.36,100000.0
22188,200.0,free ribosome,55.0,0.0,2.0,100.0,0.7,0.36,100000.0
22189,200.0,cellularProtein,21533.333333333332,4.45,4358.666666666664,100.0,0.7,0.36,100000.0
22197,200.0,ATA_charged,141.33333333333334,0.0,-0.6666666666666572,250.0,0.7,0.36,100000.0
22198,200.0,ATA_uncharged,608.6666666666666,0.0,0.6666666666666288,250.0,0.7,0.36,100000.0
22199,200.0,TTT_charged,1379.6666666666667,0.0,-23.333333333333258,250.0,0.7,0.36,100000.0
22200,200.0,TTT_uncharged,370.3333333333333,0.0,23.333333333333314,250.0,0.7,0.36,100000.0
22201,200.0,__cellularProtein_rbs,97.0,0.0,0.0,250.0,0.7,0.36,100000.0
22202,200.0,free ribosome,115.66666666666667,0.0,-8.666666666666657,250.0,0.7,0.36,100000.0
22203,200.0,cellularProtein,47345.666666666664,3.8433333333333333,9513.666666666664,250.0,0.7,0.36,100000.0
22211,200.0,ATA_charged,273.6666666666667,0.0,4.333333333333371,500.0,0.7,0.36,100000.0
22212,200.0,ATA_uncharged,476.3333333333333,0.0,-4.333333333333371,500.0,0.7,0.36,100000.0
22213,200.0,TTT_charged,1487.3333333333333,0.0,-3.6666666666667425,500.0,0.7,0.36,100000.0
22214,200.0,TTT_uncharged,262.6666666666667,0.0,3.6666666666666856,500.0,0.7,0.36,100000.0
22215,200.0,__cellularProtein_rbs,96.0,0.0,-2.0,500.0,0.7,0.36,100000.0
22216,200.0,free ribosome,180.0,0.0,-14.666666666666657,500.0,0.7,0.36,100000.0
22217,200.0,cellularProtein,73775.33333333333,3.1999999999999997,14802.666666666664,500.0,0.7,0.36,100000.0
22225,200.0,ATA_charged,450.6666666666667,0.0,-5.666666666666629,1000.0,0.7,0.36,100000.0
22226,200.0,ATA_uncharged,299.3333333333333,0.0,5.666666666666629,1000.0,0.7,0.36,100000.0
22227,200.0,TTT_charged,1585.6666666666667,0.0,4.333333333333485,1000.0,0.7,0.36,100000.0
22228,200.0,TTT_uncharged,164.33333333333334,0.0,-4.333333333333314,1000.0,0.7,0.36,100000.0
22229,200.0,__cellularProtein_rbs,96.66666666666667,0.0,-2.3333333333333286,1000.0,0.7,0.36,100000.0
22230,200.0,free ribosome,235.33333333333334,0.0,13.666666666666686,1000.0,0.7,0.36,100000.0
22231,200.0,cellularProtein,95055.33333333333,2.6466666666666665,19050.666666666657,1000.0,0.7,0.36,100000.0
22239,200.0,ATA_charged,671.0,0.0,-5.0,5000.0,0.7,0.36,100000.0
22240,200.0,ATA_uncharged,79.0,0.0,5.0,5000.0,0.7,0.36,100000.0
22241,200.0,TTT_charged,1707.3333333333333,0.0,-1.333333333333485,5000.0,0.7,0.36,100000.0
22242,200.0,TTT_uncharged,42.666666666666664,0.0,1.3333333333333286,5000.0,0.7,0.36,100000.0
22243,200.0,__cellularProtein_rbs,99.33333333333333,0.0,2.0,5000.0,0.7,0.36,100000.0
22244,200.0,free ribosome,272.3333333333333,0.0,-10.333333333333371,5000.0,0.7,0.36,100000.0
22245,200.0,cellularProtein,113904.66666666667,2.276666666666667,22812.333333333343,5000.0,0.7,0.36,100000.0
22253,200.0,ATA_charged,6.0,0.0,2.0,10.0,0.7,0.3,100000.0
22254,200.0,ATA_uncharged,744.0,0.0,-2.0,10.0,0.7,0.3,100000.0
22255,200.0,TTT_charged,1473.0,0.0,-14.666666666666742,10.0,0.7,0.3,100000.0
22256,200.0,TTT_uncharged,277.0,0.0,14.666666666666686,10.0,0.7,0.3,100000.0
22257,200.0,__cellularProtein_rbs,99.33333333333333,0.0,-0.6666666666666714,10.0,0.7,0.3,100000.0
22258,200.0,free ribosome,0.3333333333333333,0.0,0.3333333333333333,10.0,0.7,0.3,100000.0
22259,200.0,cellularProtein,2000.0,4.996666666666667,500.0,10.0,0.7,0.3,100000.0
22267,200.0,ATA_charged,28.0,0.0,0.6666666666666679,50.0,0.7,0.3,100000.0
22268,200.0,ATA_uncharged,722.0,0.0,-0.6666666666666288,50.0,0.7,0.3,100000.0
22269,200.0,TTT_charged,1438.3333333333333,0.0,-8.666666666666742,50.0,0.7,0.3,100000.0
22270,200.0,TTT_uncharged,311.6666666666667,0.0,8.666666666666686,50.0,0.7,0.3,100000.0
22271,200.0,__cellularProtein_rbs,97.33333333333333,0.0,0.3333333333333286,50.0,0.7,0.3,100000.0
22272,200.0,free ribosome,22.333333333333332,0.0,6.333333333333332,50.0,0.7,0.3,100000.0
22273,200.0,cellularProtein,10095.333333333334,4.776666666666666,2055.333333333334,50.0,0.7,0.3,100000.0
22281,200.0,ATA_charged,55.0,0.0,5.666666666666664,100.0,0.7,0.3,100000.0
22282,200.0,ATA_uncharged,695.0,0.0,-5.666666666666629,100.0,0.7,0.3,100000.0
22283,200.0,TTT_charged,1451.3333333333333,0.0,6.3333333333332575,100.0,0.7,0.3,100000.0
22284,200.0,TTT_uncharged,298.6666666666667,0.0,-6.333333333333314,100.0,0.7,0.3,100000.0
22285,200.0,__cellularProtein_rbs,96.0,0.0,0.0,100.0,0.7,0.3,100000.0
22286,200.0,free ribosome,54.0,0.0,3.3333333333333357,100.0,0.7,0.3,100000.0
22287,200.0,cellularProtein,19682.666666666668,4.46,3980.666666666668,100.0,0.7,0.3,100000.0
22295,200.0,ATA_charged,126.0,0.0,-9.0,250.0,0.7,0.3,100000.0
22296,200.0,ATA_uncharged,624.0,0.0,9.0,250.0,0.7,0.3,100000.0
22297,200.0,TTT_charged,1503.3333333333333,0.0,-1.333333333333485,250.0,0.7,0.3,100000.0
22298,200.0,TTT_uncharged,246.66666666666666,0.0,1.3333333333333144,250.0,0.7,0.3,100000.0
22299,200.0,__cellularProtein_rbs,98.33333333333333,0.0,1.6666666666666572,250.0,0.7,0.3,100000.0
22300,200.0,free ribosome,102.0,0.0,-3.0,250.0,0.7,0.3,100000.0
22301,200.0,cellularProtein,43595.333333333336,3.98,8765.333333333336,250.0,0.7,0.3,100000.0
22309,200.0,ATA_charged,258.3333333333333,0.0,-15.666666666666686,500.0,0.7,0.3,100000.0
22310,200.0,ATA_uncharged,491.6666666666667,0.0,15.666666666666686,500.0,0.7,0.3,100000.0
22311,200.0,TTT_charged,1550.3333333333333,0.0,6.3333333333332575,500.0,0.7,0.3,100000.0
22312,200.0,TTT_uncharged,199.66666666666666,0.0,-6.333333333333343,500.0,0.7,0.3,100000.0
22313,200.0,__cellularProtein_rbs,97.33333333333333,0.0,-0.6666666666666714,500.0,0.7,0.3,100000.0
22314,200.0,free ribosome,166.33333333333334,0.0,-20.0,500.0,0.7,0.3,100000.0
22315,200.0,cellularProtein,69056.0,3.3366666666666664,13849.333333333336,500.0,0.7,0.3,100000.0
22323,200.0,ATA_charged,437.0,0.0,20.0,1000.0,0.7,0.3,100000.0
22324,200.0,ATA_uncharged,313.0,0.0,-20.0,1000.0,0.7,0.3,100000.0
22325,200.0,TTT_charged,1607.0,0.0,8.0,1000.0,0.7,0.3,100000.0
22326,200.0,TTT_uncharged,143.0,0.0,-8.0,1000.0,0.7,0.3,100000.0
22327,200.0,__cellularProtein_rbs,98.66666666666667,0.0,0.6666666666666714,1000.0,0.7,0.3,100000.0
22328,200.0,free ribosome,221.66666666666666,0.0,9.0,1000.0,0.7,0.3,100000.0
22329,200.0,cellularProtein,90877.33333333333,2.783333333333333,18252.0,1000.0,0.7,0.3,100000.0
22337,200.0,ATA_charged,676.6666666666666,0.0,-10.0,5000.0,0.7,0.3,100000.0
22338,200.0,ATA_uncharged,73.33333333333333,0.0,9.999999999999993,5000.0,0.7,0.3,100000.0
22339,200.0,TTT_charged,1704.0,0.0,-11.333333333333258,5000.0,0.7,0.3,100000.0
22340,200.0,TTT_uncharged,46.0,0.0,11.333333333333336,5000.0,0.7,0.3,100000.0
22341,200.0,__cellularProtein_rbs,99.33333333333333,0.0,0.3333333333333286,5000.0,0.7,0.3,100000.0
22342,200.0,free ribosome,274.0,0.0,-3.3333333333333144,5000.0,0.7,0.3,100000.0
22343,200.0,cellularProtein,111455.66666666667,2.26,22361.0,5000.0,0.7,0.3,100000.0
22351,200.0,ATA_charged,6.0,0.0,2.6666666666666665,10.0,0.7,0.01,100000.0
22352,200.0,ATA_uncharged,744.0,0.0,-2.6666666666666288,10.0,0.7,0.01,100000.0
22353,200.0,TTT_charged,1746.0,0.0,0.0,10.0,0.7,0.01,100000.0
22354,200.0,TTT_uncharged,4.0,0.0,0.0,10.0,0.7,0.01,100000.0
22355,200.0,__cellularProtein_rbs,85.33333333333333,0.0,-14.666666666666671,10.0,0.7,0.01,100000.0
22356,200.0,free ribosome,18.333333333333332,0.0,18.333333333333332,10.0,0.7,0.01,100000.0
22357,200.0,cellularProtein,1260.0,4.816666666666666,260.0,10.0,0.7,0.01,100000.0
22365,200.0,ATA_charged,26.333333333333332,0.0,-1.0,50.0,0.7,0.01,100000.0
22366,200.0,ATA_uncharged,723.6666666666666,0.0,1.0,50.0,0.7,0.01,100000.0
22367,200.0,TTT_charged,1738.6666666666667,0.0,-3.0,50.0,0.7,0.01,100000.0
22368,200.0,TTT_uncharged,11.333333333333334,0.0,3.0,50.0,0.7,0.01,100000.0
22369,200.0,__cellularProtein_rbs,98.0,0.0,-1.3333333333333286,50.0,0.7,0.01,100000.0
22370,200.0,free ribosome,9.333333333333334,0.0,-1.0,50.0,0.7,0.01,100000.0
22371,200.0,cellularProtein,7039.333333333333,4.906666666666666,1490.666666666666,50.0,0.7,0.01,100000.0
22379,200.0,ATA_charged,47.666666666666664,0.0,1.3333333333333286,100.0,0.7,0.01,100000.0
22380,200.0,ATA_uncharged,702.3333333333334,0.0,-1.3333333333332575,100.0,0.7,0.01,100000.0
22381,200.0,TTT_charged,1742.0,0.0,-0.33333333333325754,100.0,0.7,0.01,100000.0
22382,200.0,TTT_uncharged,8.0,0.0,0.33333333333333304,100.0,0.7,0.01,100000.0
22383,200.0,__cellularProtein_rbs,98.0,0.0,0.0,100.0,0.7,0.01,100000.0
22384,200.0,free ribosome,30.333333333333332,0.0,-0.3333333333333357,100.0,0.7,0.01,100000.0
22385,200.0,cellularProtein,13894.333333333334,4.696666666666666,2834.666666666668,100.0,0.7,0.01,100000.0
22393,200.0,ATA_charged,125.66666666666667,0.0,4.666666666666671,250.0,0.7,0.01,100000.0
22394,200.0,ATA_uncharged,624.3333333333334,0.0,-4.666666666666629,250.0,0.7,0.01,100000.0
22395,200.0,TTT_charged,1741.6666666666667,0.0,-2.0,250.0,0.7,0.01,100000.0
22396,200.0,TTT_uncharged,8.333333333333334,0.0,2.000000000000001,250.0,0.7,0.01,100000.0
22397,200.0,__cellularProtein_rbs,97.66666666666667,0.0,0.6666666666666714,250.0,0.7,0.01,100000.0
22398,200.0,free ribosome,73.0,0.0,3.6666666666666714,250.0,0.7,0.01,100000.0
22399,200.0,cellularProtein,31366.333333333332,4.2700000000000005,6322.0,250.0,0.7,0.01,100000.0
22407,200.0,ATA_charged,237.66666666666666,0.0,-2.0,500.0,0.7,0.01,100000.0
22408,200.0,ATA_uncharged,512.3333333333334,0.0,2.000000000000057,500.0,0.7,0.01,100000.0
22409,200.0,TTT_charged,1743.0,0.0,-1.0,500.0,0.7,0.01,100000.0
22410,200.0,TTT_uncharged,7.0,0.0,1.0,500.0,0.7,0.01,100000.0
22411,200.0,__cellularProtein_rbs,97.66666666666667,0.0,1.3333333333333428,500.0,0.7,0.01,100000.0
22412,200.0,free ribosome,120.0,0.0,-18.666666666666657,500.0,0.7,0.01,100000.0
22413,200.0,cellularProtein,51953.0,3.8000000000000003,10426.333333333336,500.0,0.7,0.01,100000.0
22421,200.0,ATA_charged,381.3333333333333,0.0,0.0,1000.0,0.7,0.01,100000.0
22422,200.0,ATA_uncharged,368.6666666666667,0.0,0.0,1000.0,0.7,0.01,100000.0
22423,200.0,TTT_charged,1745.6666666666667,0.0,0.3333333333334849,1000.0,0.7,0.01,100000.0
22424,200.0,TTT_uncharged,4.333333333333333,0.0,-0.3333333333333339,1000.0,0.7,0.01,100000.0
22425,200.0,__cellularProtein_rbs,100.0,0.0,1.0,1000.0,0.7,0.01,100000.0
22426,200.0,free ribosome,182.33333333333334,0.0,0.6666666666666856,1000.0,0.7,0.01,100000.0
22427,200.0,cellularProtein,73571.33333333333,3.176666666666667,14748.333333333328,1000.0,0.7,0.01,100000.0
22435,200.0,ATA_charged,655.0,0.0,8.0,5000.0,0.7,0.01,100000.0
22436,200.0,ATA_uncharged,95.0,0.0,-8.0,5000.0,0.7,0.01,100000.0
22437,200.0,TTT_charged,1748.6666666666667,0.0,1.333333333333485,5000.0,0.7,0.01,100000.0
22438,200.0,TTT_uncharged,1.3333333333333333,0.0,-1.3333333333333333,5000.0,0.7,0.01,100000.0
22439,200.0,__cellularProtein_rbs,98.66666666666667,0.0,1.6666666666666714,5000.0,0.7,0.01,100000.0
22440,200.0,free ribosome,242.0,0.0,10.0,5000.0,0.7,0.01,100000.0
22441,200.0,cellularProtein,99742.66666666667,2.58,19954.0,5000.0,0.7,0.01,100000.0
22449,200.0,ATA_charged,5.333333333333333,0.0,0.33333333333333304,10.0,0.7,0.13,100000.0
22450,200.0,ATA_uncharged,744.6666666666666,0.0,-0.33333333333337123,10.0,0.7,0.13,100000.0
22451,200.0,TTT_charged,1642.3333333333333,0.0,33.0,10.0,0.7,0.13,100000.0
22452,200.0,TTT_uncharged,107.66666666666667,0.0,-32.999999999999986,10.0,0.7,0.13,100000.0
22453,200.0,__cellularProtein_rbs,100.0,0.0,0.3333333333333286,10.0,0.7,0.13,100000.0
22454,200.0,free ribosome,0.0,0.0,-0.3333333333333333,10.0,0.7,0.13,100000.0
22455,200.0,cellularProtein,1500.0,5.0,499.33333333333337,10.0,0.7,0.13,100000.0
22463,200.0,ATA_charged,27.666666666666668,0.0,1.3333333333333357,50.0,0.7,0.13,100000.0
22464,200.0,ATA_uncharged,722.3333333333334,0.0,-1.3333333333332575,50.0,0.7,0.13,100000.0
22465,200.0,TTT_charged,1646.0,0.0,5.6666666666667425,50.0,0.7,0.13,100000.0
22466,200.0,TTT_uncharged,104.0,0.0,-5.666666666666671,50.0,0.7,0.13,100000.0
22467,200.0,__cellularProtein_rbs,98.66666666666667,0.0,2.0,50.0,0.7,0.13,100000.0
22468,200.0,free ribosome,15.666666666666666,0.0,-5.666666666666666,50.0,0.7,0.13,100000.0
22469,200.0,cellularProtein,8061.0,4.843333333333334,1583.666666666667,50.0,0.7,0.13,100000.0
22477,200.0,ATA_charged,51.333333333333336,0.0,4.333333333333336,100.0,0.7,0.13,100000.0
22478,200.0,ATA_uncharged,698.6666666666666,0.0,-4.333333333333371,100.0,0.7,0.13,100000.0
22479,200.0,TTT_charged,1655.3333333333333,0.0,5.666666666666515,100.0,0.7,0.13,100000.0
22480,200.0,TTT_uncharged,94.66666666666667,0.0,-5.666666666666657,100.0,0.7,0.13,100000.0
22481,200.0,__cellularProtein_rbs,96.0,0.0,-3.0,100.0,0.7,0.13,100000.0
22482,200.0,free ribosome,41.333333333333336,0.0,1.0,100.0,0.7,0.13,100000.0
22483,200.0,cellularProtein,15825.0,4.586666666666667,3217.666666666666,100.0,0.7,0.13,100000.0
22491,200.0,ATA_charged,125.0,0.0,-0.6666666666666714,250.0,0.7,0.13,100000.0
22492,200.0,ATA_uncharged,625.0,0.0,0.6666666666666288,250.0,0.7,0.13,100000.0
22493,200.0,TTT_charged,1658.6666666666667,0.0,10.333333333333485,250.0,0.7,0.13,100000.0
22494,200.0,TTT_uncharged,91.33333333333333,0.0,-10.333333333333343,250.0,0.7,0.13,100000.0
22495,200.0,__cellularProtein_rbs,95.66666666666667,0.0,-1.6666666666666572,250.0,0.7,0.13,100000.0
22496,200.0,free ribosome,90.33333333333333,0.0,8.333333333333329,250.0,0.7,0.13,100000.0
22497,200.0,cellularProtein,35517.0,4.096666666666667,7156.0,250.0,0.7,0.13,100000.0
22505,200.0,ATA_charged,248.0,0.0,0.0,500.0,0.7,0.13,100000.0
22506,200.0,ATA_uncharged,502.0,0.0,0.0,500.0,0.7,0.13,100000.0
22507,200.0,TTT_charged,1676.3333333333333,0.0,3.0,500.0,0.7,0.13,100000.0
22508,200.0,TTT_uncharged,73.66666666666667,0.0,-3.0,500.0,0.7,0.13,100000.0
22509,200.0,__cellularProtein_rbs,99.33333333333333,0.0,1.6666666666666572,500.0,0.7,0.13,100000.0
22510,200.0,free ribosome,144.66666666666666,0.0,-1.3333333333333428,500.0,0.7,0.13,100000.0
22511,200.0,cellularProtein,57996.0,3.5533333333333332,11631.666666666664,500.0,0.7,0.13,100000.0
22519,200.0,ATA_charged,402.6666666666667,0.0,5.333333333333371,1000.0,0.7,0.13,100000.0
22520,200.0,ATA_uncharged,347.3333333333333,0.0,-5.333333333333371,1000.0,0.7,0.13,100000.0
22521,200.0,TTT_charged,1700.3333333333333,0.0,1.3333333333332575,1000.0,0.7,0.13,100000.0
22522,200.0,TTT_uncharged,49.666666666666664,0.0,-1.3333333333333357,1000.0,0.7,0.13,100000.0
22523,200.0,__cellularProtein_rbs,99.0,0.0,1.0,1000.0,0.7,0.13,100000.0
22524,200.0,free ribosome,199.0,0.0,12.0,1000.0,0.7,0.13,100000.0
22525,200.0,cellularProtein,80078.66666666667,3.01,16067.666666666672,1000.0,0.7,0.13,100000.0
22533,200.0,ATA_charged,664.0,0.0,2.3333333333333712,5000.0,0.7,0.13,100000.0
22534,200.0,ATA_uncharged,86.0,0.0,-2.3333333333333286,5000.0,0.7,0.13,100000.0
22535,200.0,TTT_charged,1736.3333333333333,0.0,0.33333333333325754,5000.0,0.7,0.13,100000.0
22536,200.0,TTT_uncharged,13.666666666666666,0.0,-0.3333333333333339,5000.0,0.7,0.13,100000.0
22537,200.0,__cellularProtein_rbs,97.33333333333333,0.0,-1.0,5000.0,0.7,0.13,100000.0
22538,200.0,free ribosome,251.66666666666666,0.0,-9.666666666666657,5000.0,0.7,0.13,100000.0
22539,200.0,cellularProtein,104374.33333333333,2.4833333333333334,20916.33333333333,5000.0,0.7,0.13,100000.0
22547,200.0,ATA_charged,131.33333333333334,0.0,-20.666666666666657,10.0,0.7,0.75,100000.0
22548,200.0,ATA_uncharged,618.6666666666666,0.0,20.66666666666663,10.0,0.7,0.75,100000.0
22549,200.0,TTT_charged,10.666666666666666,0.0,-1.6666666666666679,10.0,0.7,0.75,100000.0
22550,200.0,TTT_uncharged,1739.3333333333333,0.0,1.666666666666515,10.0,0.7,0.75,100000.0
22551,200.0,__cellularProtein_rbs,96.66666666666667,0.0,-3.3333333333333286,10.0,0.7,0.75,100000.0
22552,200.0,free ribosome,9.0,0.0,8.666666666666666,10.0,0.7,0.75,100000.0
22553,200.0,cellularProtein,4488.333333333333,4.91,987.333333333333,10.0,0.7,0.75,100000.0
22561,200.0,ATA_charged,190.66666666666666,0.0,13.333333333333314,50.0,0.7,0.75,100000.0
22562,200.0,ATA_uncharged,559.3333333333334,0.0,-13.333333333333258,50.0,0.7,0.75,100000.0
22563,200.0,TTT_charged,70.66666666666667,0.0,-1.6666666666666572,50.0,0.7,0.75,100000.0
22564,200.0,TTT_uncharged,1679.3333333333333,0.0,1.666666666666515,50.0,0.7,0.75,100000.0
22565,200.0,__cellularProtein_rbs,96.0,0.0,-0.6666666666666714,50.0,0.7,0.75,100000.0
22566,200.0,free ribosome,55.666666666666664,0.0,5.666666666666664,50.0,0.7,0.75,100000.0
22567,200.0,cellularProtein,22153.333333333332,4.443333333333333,4485.666666666664,50.0,0.7,0.75,100000.0
22575,200.0,ATA_charged,215.33333333333334,0.0,10.333333333333343,100.0,0.7,0.75,100000.0
22576,200.0,ATA_uncharged,534.6666666666666,0.0,-10.333333333333371,100.0,0.7,0.75,100000.0
22577,200.0,TTT_charged,173.66666666666666,0.0,11.0,100.0,0.7,0.75,100000.0
22578,200.0,TTT_uncharged,1576.3333333333333,0.0,-11.0,100.0,0.7,0.75,100000.0
22579,200.0,__cellularProtein_rbs,96.66666666666667,0.0,-0.6666666666666572,100.0,0.7,0.75,100000.0
22580,200.0,free ribosome,103.33333333333333,0.0,13.666666666666657,100.0,0.7,0.75,100000.0
22581,200.0,cellularProtein,41969.666666666664,3.966666666666667,8443.666666666664,100.0,0.7,0.75,100000.0
22589,200.0,ATA_charged,353.0,0.0,19.0,250.0,0.7,0.75,100000.0
22590,200.0,ATA_uncharged,397.0,0.0,-19.0,250.0,0.7,0.75,100000.0
22591,200.0,TTT_charged,491.3333333333333,0.0,-49.666666666666686,250.0,0.7,0.75,100000.0
22592,200.0,TTT_uncharged,1258.6666666666667,0.0,49.66666666666674,250.0,0.7,0.75,100000.0
22593,200.0,__cellularProtein_rbs,98.66666666666667,0.0,-0.3333333333333286,250.0,0.7,0.75,100000.0
22594,200.0,free ribosome,194.33333333333334,0.0,-12.0,250.0,0.7,0.75,100000.0
22595,200.0,cellularProtein,81737.33333333333,3.0566666666666666,16388.33333333333,250.0,0.7,0.75,100000.0
22603,200.0,ATA_charged,484.0,0.0,0.3333333333333144,500.0,0.7,0.75,100000.0
22604,200.0,ATA_uncharged,266.0,0.0,-0.3333333333333144,500.0,0.7,0.75,100000.0
22605,200.0,TTT_charged,935.6666666666666,0.0,-13.0,500.0,0.7,0.75,100000.0
22606,200.0,TTT_uncharged,814.3333333333334,0.0,13.0,500.0,0.7,0.75,100000.0
22607,200.0,__cellularProtein_rbs,99.33333333333333,0.0,0.3333333333333286,500.0,0.7,0.75,100000.0
22608,200.0,free ribosome,261.6666666666667,0.0,3.3333333333333712,500.0,0.7,0.75,100000.0
22609,200.0,cellularProtein,107462.66666666667,2.3833333333333333,21508.66666666667,500.0,0.7,0.75,100000.0
22617,200.0,ATA_charged,596.0,0.0,-7.333333333333371,1000.0,0.7,0.75,100000.0
22618,200.0,ATA_uncharged,154.0,0.0,7.333333333333343,1000.0,0.7,0.75,100000.0
22619,200.0,TTT_charged,1318.6666666666667,0.0,60.66666666666674,1000.0,0.7,0.75,100000.0
